timestamp,value
2025-05-03T16:09:02.407413,25.43526233257627
2025-05-03T16:09:04.407427,52.76869778074349
2025-05-03T16:09:09.407439,68.00870015198642
2025-05-03T16:09:10.406607,63.47463499202405
2025-05-03T16:09:13.408310,4.759252132102764
2025-05-03T16:09:14.407894,97.56904978394789
2025-05-03T16:09:20.407426,59.2661194290637
2025-05-03T16:09:22.408023,98.96504480291449
2025-05-03T16:09:23.407920,8.687905558278874
2025-05-03T16:09:28.407859,72.2313519777085
2025-05-03T16:09:29.406943,19.853767710913097
2025-05-03T16:09:32.408414,9.532726017927672
2025-05-03T16:09:39.407802,44.90133834124784
2025-05-03T16:09:45.408768,9.784854807302533
2025-05-03T16:09:56.408799,0.16531303451865487
2025-05-03T16:10:10.654792,54.526366170768156
2025-05-03T16:10:32.409057,97.8120032339886
2025-05-03T16:10:34.408287,83.83502168874605
2025-05-03T16:10:45.408485,94.82802269494421
2025-05-03T16:10:54.408039,0.714887147353227
2025-05-03T16:11:06.409051,12.763517350242658
2025-05-03T16:11:08.409423,23.27726549295327
2025-05-03T16:11:09.408959,28.32988679658507
2025-05-03T16:11:11.409194,94.90573516105516
2025-05-03T16:11:14.408516,48.0937244184821
2025-05-03T16:11:17.409669,12.421106311741525
2025-05-03T16:11:20.409270,48.38604070307523
2025-05-03T16:11:23.409077,16.23654642103641
2025-05-03T16:11:25.409203,86.48533967485024
2025-05-03T16:11:31.409181,96.15650435872818
2025-05-03T16:11:32.410024,35.14844652627143
2025-05-03T16:11:34.409016,8.963273361926571
2025-05-03T16:11:35.409279,64.42623796578378
2025-05-03T16:11:36.410034,47.66177280851602
2025-05-03T16:11:38.408383,30.797139278405115
2025-05-03T16:11:39.409098,24.42023249214974
2025-05-03T16:11:52.409837,96.68490685339998
2025-05-03T16:11:55.409013,42.49284863167119
2025-05-03T16:11:59.409539,79.95976492034507
2025-05-03T16:12:03.409118,21.528715569749256
2025-05-03T16:12:07.410078,89.5827568143508
2025-05-03T16:12:10.409846,79.71286340399126
