timestamp,value
2025-05-03T16:08:55.406982,95.33373133819703
2025-05-03T16:08:57.408000,45.66451765579526
2025-05-03T16:08:59.406419,26.431628409372532
2025-05-03T16:09:01.407402,70.3573156136418
2025-05-03T16:09:11.407378,27.94547707506344
2025-05-03T16:09:41.408145,44.70846914132392
2025-05-03T16:09:43.408032,92.78657914370271
2025-05-03T16:09:47.408044,48.088200807952994
2025-05-03T16:09:50.408279,20.23653862666951
2025-05-03T16:09:52.408612,76.8952746277994
2025-05-03T16:10:02.408762,66.77075493651213
2025-05-03T16:10:09.408027,85.69300229621292
2025-05-03T16:10:12.407682,50.25242885828658
2025-05-03T16:10:20.407723,18.01424941288555
2025-05-03T16:10:26.408390,87.43301018490048
2025-05-03T16:10:28.441734,70.26521929257476
2025-05-03T16:10:30.408120,57.22288278233063
2025-05-03T16:10:31.408544,37.0090144967274
2025-05-03T16:10:40.409409,46.47095518304778
2025-05-03T16:10:43.409041,50.79986139259213
2025-05-03T16:10:49.409153,41.891339103693795
2025-05-03T16:10:55.409079,27.419055548102524
2025-05-03T16:10:56.408407,73.37821991553571
2025-05-03T16:10:59.409207,98.89973958623318
2025-05-03T16:11:01.408456,81.05512277665336
2025-05-03T16:11:02.409365,25.322859543548816
2025-05-03T16:11:03.409664,41.31433369144937
2025-05-03T16:11:10.408531,39.99650078948097
2025-05-03T16:11:13.408904,92.31886416132836
2025-05-03T16:11:18.408208,88.7740501759227
2025-05-03T16:11:19.409076,4.766666243275941
2025-05-03T16:11:21.408708,17.419301871028736
2025-05-03T16:11:22.408794,72.04195068905992
2025-05-03T16:11:24.408706,82.58832990922785
2025-05-03T16:11:26.409100,17.891993920124083
2025-05-03T16:11:27.409100,27.585345817849905
2025-05-03T16:11:29.409802,73.20189738565244
2025-05-03T16:11:43.409542,12.52579568488068
2025-05-03T16:11:57.409572,77.83880561852482
2025-05-03T16:11:58.408648,71.058090150122
2025-05-03T16:12:00.409168,13.655113812960728
2025-05-03T16:12:05.409256,48.390157079523846
2025-05-03T16:12:06.410362,10.67867076890484
2025-05-03T16:12:08.409017,63.503167183461265
2025-05-03T16:12:09.409629,20.836831199855453
2025-05-03T16:12:11.408931,36.765611849279146
2025-05-03T16:12:12.409468,74.57742831437417
2025-05-03T16:12:13.409606,46.08796485192794
2025-05-03T16:12:14.409315,80.22560706554638
