timestamp,value
2025-05-03T16:08:54.406854,43.002950093316684
2025-05-03T16:08:56.407213,45.176259032041735
2025-05-03T16:08:58.408132,67.77796985268269
2025-05-03T16:09:00.408200,24.807911384752778
2025-05-03T16:09:05.406751,67.57005243419644
2025-05-03T16:09:12.408190,44.69164771092239
2025-05-03T16:09:15.407710,22.896088485109132
2025-05-03T16:09:16.407726,75.29324538454493
2025-05-03T16:09:17.407835,74.45846479665106
2025-05-03T16:09:19.407393,57.42990117766432
2025-05-03T16:09:26.407663,78.0892520541303
2025-05-03T16:09:31.407815,51.13424432308812
2025-05-03T16:09:36.407980,3.854752428918773
2025-05-03T16:09:40.408483,67.75177481420084
2025-05-03T16:09:42.408740,0.02510265106465681
2025-05-03T16:09:48.407483,0.6021139755155502
2025-05-03T16:09:49.408533,33.454318185227216
2025-05-03T16:09:51.407848,61.307696875003835
2025-05-03T16:09:53.407653,36.251070605267735
2025-05-03T16:09:54.408840,29.52273497455454
2025-05-03T16:10:01.408745,41.39895936671242
2025-05-03T16:10:05.407411,79.90325941690712
2025-05-03T16:10:15.408221,52.4958864347157
2025-05-03T16:10:17.408255,70.68575531415732
2025-05-03T16:10:18.408273,40.70808439658266
2025-05-03T16:10:19.407402,7.3916174359447755
2025-05-03T16:10:21.408283,24.918131542498166
2025-05-03T16:10:23.408650,87.29589091942643
2025-05-03T16:10:27.407749,5.483017512530064
2025-05-03T16:10:35.407663,96.13313223522104
2025-05-03T16:10:36.408776,68.05389360367732
2025-05-03T16:10:42.408598,33.805143546677485
2025-05-03T16:10:46.408858,58.443992012434684
2025-05-03T16:10:53.409140,19.82374439204605
2025-05-03T16:10:58.408701,26.988515054341754
2025-05-03T16:11:00.409273,83.86098745537072
2025-05-03T16:11:04.408253,9.807125297446396
2025-05-03T16:11:15.409442,51.005263374307816
2025-05-03T16:11:16.409632,19.194950543661747
2025-05-03T16:11:33.409156,52.40015447155817
2025-05-03T16:11:41.409507,4.959502757345902
2025-05-03T16:11:44.409772,39.47534943433833
2025-05-03T16:11:46.409304,91.53845242220538
2025-05-03T16:11:47.409419,18.430151297993845
2025-05-03T16:11:48.409645,81.64380442034609
2025-05-03T16:11:50.408781,54.10578780883528
2025-05-03T16:11:51.409916,46.695079672455165
2025-05-03T16:11:53.408843,1.0804572811299096
2025-05-03T16:11:54.408593,92.1246437425147
2025-05-03T16:12:02.410043,87.73765736468398
