timestamp,value
2025-05-04T12:37:22.844039,88.15616400663983
2025-05-04T12:37:28.842853,68.39259226429513
2025-05-04T12:37:31.842985,59.03102496905366
2025-05-04T12:37:34.842738,35.619615845451506
2025-05-04T12:37:40.842393,45.1534061108806
2025-05-04T12:37:43.842341,64.43343839492665
2025-05-04T12:37:50.842212,43.79429354798251
2025-05-04T12:37:54.842065,86.46609841228955
2025-05-04T12:37:55.841852,5.300567905328557
2025-05-04T12:37:57.842108,83.94506357281712
2025-05-04T12:37:59.841364,28.05078612055031
2025-05-04T12:38:01.841162,45.95855836710836
2025-05-04T12:38:09.840734,64.84236698261815
2025-05-04T12:38:10.840599,55.99822719385733
2025-05-04T12:38:13.840936,16.968463475754948
2025-05-04T12:38:15.840952,33.89758466684033
2025-05-04T12:38:17.839815,12.689596268965763
2025-05-04T12:38:19.841356,53.160697408519596
2025-05-04T12:38:20.840988,67.33443884378048
2025-05-04T12:38:21.841043,56.45148792034098
2025-05-04T12:38:26.839288,77.21624703207071
2025-05-04T12:38:27.839242,75.07137791000432
2025-05-04T12:38:33.839501,97.8806574275369
2025-05-04T12:38:54.838811,79.27513109268153
2025-05-04T12:38:58.837927,28.538697319743623
2025-05-04T12:39:05.838059,13.16001030451731
2025-05-04T12:39:06.837291,1.4708992457083792
2025-05-04T12:39:09.837159,27.533716830689027
2025-05-04T12:39:16.837191,48.845577738200085
2025-05-04T12:39:17.836510,83.89648390827458
2025-05-04T12:39:21.837042,19.1262046074673
2025-05-04T12:39:25.837335,98.1598667815592
2025-05-04T12:39:30.746036,52.066999071350864
2025-05-04T12:39:31.838511,86.680236515336
2025-05-04T12:39:42.835100,13.726808056834216
2025-05-04T12:39:51.844473,35.55614313286263
2025-05-04T12:40:22.833316,75.07898723858717
2025-05-04T12:40:24.833172,15.063741524056951
2025-05-04T12:40:38.832303,98.61185903278196
2025-05-04T12:40:40.831953,53.054735128121564
2025-05-04T12:40:41.831917,85.54674365811984
2025-05-04T12:40:42.831635,49.33374723141859
2025-05-04T12:40:43.832585,97.02283517036855
2025-05-04T12:40:44.832144,91.42091867771639
2025-05-04T12:40:49.831730,54.435995284301654
2025-05-04T12:40:58.830463,97.1277530408474
2025-05-04T12:41:02.830334,68.45197449020142
2025-05-04T12:41:07.830263,29.99234616257982
2025-05-04T12:41:28.828938,21.888353375104973
2025-05-04T12:41:35.828395,68.49371300875174
2025-05-04T12:41:53.827379,74.44668915454169
2025-05-04T12:41:55.826829,96.87139320511218
2025-05-04T12:41:56.827196,31.64138592010126
2025-05-04T12:41:58.827078,49.91229284525499
2025-05-04T12:41:59.826567,70.32608381239692
2025-05-04T12:42:00.826806,79.43394624011644
2025-05-04T12:42:05.826475,29.83260217984922
2025-05-04T12:42:08.827517,51.409337791690845
2025-05-04T12:42:09.827120,45.056426529781504
2025-05-04T12:42:23.826088,26.461229972548306
2025-05-04T12:42:25.825917,79.43575114512737
2025-05-04T12:42:27.825577,39.52502366067442
2025-05-04T12:42:36.824521,62.016026287909874
